	Syncephalastrum_racemosum_CBS_440.59_Plus.aa	Syncephalastrum_racemosum_CBS_441.59-.aa
OG0008816		GBNXB_000033-T1
OG0008817		GBNXB_000035-T1
OG0008818		GBNXB_000046-T1
OG0008819		GBNXB_000049-T1
OG0008820		GBNXB_000050-T1
OG0008821		GBNXB_000053-T1
OG0008822		GBNXB_000054-T1
OG0008823		GBNXB_000055-T1
OG0008824		GBNXB_000057-T1
OG0008825		GBNXB_000064-T1
OG0008826		GBNXB_000066-T1
OG0008827		GBNXB_000070-T1
OG0008828		GBNXB_000077-T1
OG0008829		GBNXB_000080-T1
OG0008830		GBNXB_000081-T1
OG0008831		GBNXB_000084-T1
OG0008832		GBNXB_000095-T1
OG0008833		GBNXB_000096-T1
OG0008834		GBNXB_000097-T1
OG0008835		GBNXB_000116-T1
OG0008836		GBNXB_000117-T1
OG0008837		GBNXB_000118-T1
OG0008838		GBNXB_000125-T1
OG0008839		GBNXB_000126-T1
OG0008840		GBNXB_000128-T1
OG0008841		GBNXB_000131-T1
OG0008842		GBNXB_000136-T1
OG0008843		GBNXB_000138-T1
OG0008844		GBNXB_000140-T1
OG0008845		GBNXB_000141-T1
OG0008846		GBNXB_000144-T1
OG0008847		GBNXB_000153-T1
OG0008848		GBNXB_000158-T1
OG0008849		GBNXB_000160-T1
OG0008850		GBNXB_000162-T1
OG0008851		GBNXB_000164-T1
OG0008852		GBNXB_000167-T1
OG0008853		GBNXB_000169-T1
OG0008854		GBNXB_000170-T1
OG0008855		GBNXB_000175-T1
OG0008856		GBNXB_000176-T1
OG0008857		GBNXB_000177-T1
OG0008858		GBNXB_000182-T1
OG0008859		GBNXB_000185-T1
OG0008860		GBNXB_000188-T1
OG0008861		GBNXB_000189-T1
OG0008862		GBNXB_000190-T1
OG0008863		GBNXB_000194-T1
OG0008864		GBNXB_000195-T1
OG0008865		GBNXB_000198-T1
OG0008866		GBNXB_000199-T1
OG0008867		GBNXB_000200-T1
OG0008868		GBNXB_000202-T1
OG0008869		GBNXB_000209-T1
OG0008870		GBNXB_000221-T1
OG0008871		GBNXB_000222-T1
OG0008872		GBNXB_000223-T1
OG0008873		GBNXB_000227-T1
OG0008874		GBNXB_000229-T1
OG0008875		GBNXB_000230-T1
OG0008876		GBNXB_000234-T1
OG0008877		GBNXB_000235-T1
OG0008878		GBNXB_000236-T1
OG0008879		GBNXB_000242-T1
OG0008880		GBNXB_000248-T1
OG0008881		GBNXB_000249-T1
OG0008882		GBNXB_000251-T1
OG0008883		GBNXB_000252-T1
OG0008884		GBNXB_000253-T1
OG0008885		GBNXB_000254-T1
OG0008886		GBNXB_000255-T1
OG0008887		GBNXB_000256-T1
OG0008888		GBNXB_000257-T1
OG0008889		GBNXB_000258-T1
OG0008890		GBNXB_000259-T1
OG0008891		GBNXB_000260-T1
OG0008892		GBNXB_000261-T1
OG0008893		GBNXB_000262-T1
OG0008894		GBNXB_000263-T1
OG0008895		GBNXB_000264-T1
OG0008896		GBNXB_000265-T1
OG0008897		GBNXB_000266-T1
OG0008898		GBNXB_000268-T1
OG0008899		GBNXB_000269-T1
OG0008900		GBNXB_000270-T1
OG0008901		GBNXB_000271-T1
OG0008902		GBNXB_000273-T1
OG0008903		GBNXB_000274-T1
OG0008904		GBNXB_000275-T1
OG0008905		GBNXB_000276-T1
OG0008906		GBNXB_000282-T1
OG0008907		GBNXB_000286-T1
OG0008908		GBNXB_000287-T1
OG0008909		GBNXB_000288-T1
OG0008910		GBNXB_000289-T1
OG0008911		GBNXB_000290-T1
OG0008912		GBNXB_000291-T1
OG0008913		GBNXB_000292-T1
OG0008914		GBNXB_000296-T1
OG0008915		GBNXB_000297-T1
OG0008916		GBNXB_000298-T1
OG0008917		GBNXB_000299-T1
OG0008918		GBNXB_000302-T1
OG0008919		GBNXB_000303-T1
OG0008920		GBNXB_000305-T1
OG0008921		GBNXB_000307-T1
OG0008922		GBNXB_000308-T1
OG0008923		GBNXB_000309-T1
OG0008924		GBNXB_000310-T1
OG0008925		GBNXB_000311-T1
OG0008926		GBNXB_000312-T1
OG0008927		GBNXB_000313-T1
OG0008928		GBNXB_000321-T1
OG0008929		GBNXB_000325-T1
OG0008930		GBNXB_000328-T1
OG0008931		GBNXB_000330-T1
OG0008932		GBNXB_000331-T1
OG0008933		GBNXB_000332-T1
OG0008934		GBNXB_000335-T1
OG0008935		GBNXB_000339-T1
OG0008936		GBNXB_000344-T1
OG0008937		GBNXB_000347-T1
OG0008938		GBNXB_000348-T1
OG0008939		GBNXB_000349-T1
OG0008940		GBNXB_000352-T1
OG0008941		GBNXB_000355-T1
OG0008942		GBNXB_000356-T1
OG0008943		GBNXB_000358-T1
OG0008944		GBNXB_000368-T1
OG0008945		GBNXB_000369-T1
OG0008946		GBNXB_000370-T1
OG0008947		GBNXB_000375-T1
OG0008948		GBNXB_000376-T1
OG0008949		GBNXB_000381-T1
OG0008950		GBNXB_000382-T1
OG0008951		GBNXB_000383-T1
OG0008952		GBNXB_000384-T1
OG0008953		GBNXB_000385-T1
OG0008954		GBNXB_000387-T1
OG0008955		GBNXB_000388-T1
OG0008956		GBNXB_000389-T1
OG0008957		GBNXB_000390-T1
OG0008958		GBNXB_000391-T1
OG0008959		GBNXB_000393-T1
OG0008960		GBNXB_000394-T1
OG0008961		GBNXB_000395-T1
OG0008962		GBNXB_000396-T1
OG0008963		GBNXB_000399-T1
OG0008964		GBNXB_000401-T1
OG0008965		GBNXB_000402-T1
OG0008966		GBNXB_000406-T1
OG0008967		GBNXB_000407-T1
OG0008968		GBNXB_000409-T1
OG0008969		GBNXB_000410-T1
OG0008970		GBNXB_000418-T1
OG0008971		GBNXB_000424-T1
OG0008972		GBNXB_000429-T1
OG0008973		GBNXB_000434-T1
OG0008974		GBNXB_000441-T1
OG0008975		GBNXB_000445-T1
OG0008976		GBNXB_000446-T1
OG0008977		GBNXB_000447-T1
OG0008978		GBNXB_000453-T1
OG0008979		GBNXB_000454-T1
OG0008980		GBNXB_000455-T1
OG0008981		GBNXB_000456-T1
OG0008982		GBNXB_000459-T1
OG0008983		GBNXB_000460-T1
OG0008984		GBNXB_000461-T1
OG0008985		GBNXB_000463-T1
OG0008986		GBNXB_000464-T1
OG0008987		GBNXB_000465-T1
OG0008988		GBNXB_000467-T1
OG0008989		GBNXB_000472-T1
OG0008990		GBNXB_000473-T1
OG0008991		GBNXB_000474-T1
OG0008992		GBNXB_000475-T1
OG0008993		GBNXB_000477-T1
OG0008994		GBNXB_000480-T1
OG0008995		GBNXB_000481-T1
OG0008996		GBNXB_000482-T1
OG0008997		GBNXB_000484-T1
OG0008998		GBNXB_000485-T1
OG0008999		GBNXB_000486-T1
OG0009000		GBNXB_000487-T1
OG0009001		GBNXB_000488-T1
OG0009002		GBNXB_000489-T1
OG0009003		GBNXB_000490-T1
OG0009004		GBNXB_000491-T1
OG0009005		GBNXB_000492-T1
OG0009006		GBNXB_000493-T1
OG0009007		GBNXB_000494-T1
OG0009008		GBNXB_000495-T1
OG0009009		GBNXB_000496-T1
OG0009010		GBNXB_000497-T1
OG0009011		GBNXB_000499-T1
OG0009012		GBNXB_000501-T1
OG0009013		GBNXB_000502-T1
OG0009014		GBNXB_000503-T1
OG0009015		GBNXB_000505-T1
OG0009016		GBNXB_000507-T1
OG0009017		GBNXB_000508-T1
OG0009018		GBNXB_000509-T1
OG0009019		GBNXB_000511-T1
OG0009020		GBNXB_000512-T1
OG0009021		GBNXB_000513-T1
OG0009022		GBNXB_000514-T1
OG0009023		GBNXB_000515-T1
OG0009024		GBNXB_000516-T1
OG0009025		GBNXB_000517-T1
OG0009026		GBNXB_000519-T1
OG0009027		GBNXB_000520-T1
OG0009028		GBNXB_000521-T1
OG0009029		GBNXB_000522-T1
OG0009030		GBNXB_000525-T1
OG0009031		GBNXB_000527-T1
OG0009032		GBNXB_000528-T1
OG0009033		GBNXB_000529-T1
OG0009034		GBNXB_000530-T1
OG0009035		GBNXB_000531-T1
OG0009036		GBNXB_000532-T1
OG0009037		GBNXB_000533-T1
OG0009038		GBNXB_000534-T1
OG0009039		GBNXB_000535-T1
OG0009040		GBNXB_000536-T1
OG0009041		GBNXB_000537-T1
OG0009042		GBNXB_000539-T1
OG0009043		GBNXB_000540-T1
OG0009044		GBNXB_000542-T1
OG0009045		GBNXB_000544-T1
OG0009046		GBNXB_000545-T1
OG0009047		GBNXB_000546-T1
OG0009048		GBNXB_000547-T1
OG0009049		GBNXB_000548-T1
OG0009050		GBNXB_000550-T1
OG0009051		GBNXB_000551-T1
OG0009052		GBNXB_000552-T1
OG0009053		GBNXB_000554-T1
OG0009054		GBNXB_000555-T1
OG0009055		GBNXB_000559-T1
OG0009056		GBNXB_000561-T1
OG0009057		GBNXB_000562-T1
OG0009058		GBNXB_000568-T1
OG0009059		GBNXB_000570-T1
OG0009060		GBNXB_000571-T1
OG0009061		GBNXB_000572-T1
OG0009062		GBNXB_000573-T1
OG0009063		GBNXB_000574-T1
OG0009064		GBNXB_000575-T1
OG0009065		GBNXB_000578-T1
OG0009066		GBNXB_000579-T1
OG0009067		GBNXB_000582-T1
OG0009068		GBNXB_000584-T1
OG0009069		GBNXB_000585-T1
OG0009070		GBNXB_000586-T1
OG0009071		GBNXB_000587-T1
OG0009072		GBNXB_000588-T1
OG0009073		GBNXB_000589-T1
OG0009074		GBNXB_000590-T1
OG0009075		GBNXB_000594-T1
OG0009076		GBNXB_000595-T1
OG0009077		GBNXB_000596-T1
OG0009078		GBNXB_000597-T1
OG0009079		GBNXB_000599-T1
OG0009080		GBNXB_000600-T1
OG0009081		GBNXB_000601-T1
OG0009082		GBNXB_000602-T1
OG0009083		GBNXB_000603-T1
OG0009084		GBNXB_000605-T1
OG0009085		GBNXB_000606-T1
OG0009086		GBNXB_000607-T1
OG0009087		GBNXB_000608-T1
OG0009088		GBNXB_000609-T1
OG0009089		GBNXB_000611-T1
OG0009090		GBNXB_000612-T1
OG0009091		GBNXB_000614-T1
OG0009092		GBNXB_000615-T1
OG0009093		GBNXB_000616-T1
OG0009094		GBNXB_000617-T1
OG0009095		GBNXB_000618-T1
OG0009096		GBNXB_000621-T1
OG0009097		GBNXB_000624-T1
OG0009098		GBNXB_000625-T1
OG0009099		GBNXB_000626-T1
OG0009100		GBNXB_000627-T1
OG0009101		GBNXB_000628-T1
OG0009102		GBNXB_000630-T1
OG0009103		GBNXB_000631-T1
OG0009104		GBNXB_000632-T1
OG0009105		GBNXB_000634-T1
OG0009106		GBNXB_000635-T1
OG0009107		GBNXB_000636-T1
OG0009108		GBNXB_000637-T1
OG0009109		GBNXB_000638-T1
OG0009110		GBNXB_000639-T1
OG0009111		GBNXB_000640-T1
OG0009112		GBNXB_000642-T1
OG0009113		GBNXB_000643-T1
OG0009114		GBNXB_000646-T1
OG0009115		GBNXB_000649-T1
OG0009116		GBNXB_000656-T1
OG0009117		GBNXB_000657-T1
OG0009118		GBNXB_000661-T1
OG0009119		GBNXB_000663-T1
OG0009120		GBNXB_000665-T1
OG0009121		GBNXB_000676-T1
OG0009122		GBNXB_000677-T1
OG0009123		GBNXB_000678-T1
OG0009124		GBNXB_000679-T1
OG0009125		GBNXB_000680-T1
OG0009126		GBNXB_000684-T1
OG0009127		GBNXB_000685-T1
OG0009128		GBNXB_000686-T1
OG0009129		GBNXB_000687-T1
OG0009130		GBNXB_000696-T1
OG0009131		GBNXB_000699-T1
OG0009132		GBNXB_000704-T1
OG0009133		GBNXB_000706-T1
OG0009134		GBNXB_000707-T1
OG0009135		GBNXB_000708-T1
OG0009136		GBNXB_000709-T1
OG0009137		GBNXB_000710-T1
OG0009138		GBNXB_000713-T1
OG0009139		GBNXB_000714-T1
OG0009140		GBNXB_000715-T1
OG0009141		GBNXB_000718-T1
OG0009142		GBNXB_000720-T1
OG0009143		GBNXB_000721-T1
OG0009144		GBNXB_000724-T1
OG0009145		GBNXB_000725-T1
OG0009146		GBNXB_000726-T1
OG0009147		GBNXB_000729-T1
OG0009148		GBNXB_000732-T1
OG0009149		GBNXB_000735-T1
OG0009150		GBNXB_000736-T1
OG0009151		GBNXB_000737-T1
OG0009152		GBNXB_000738-T1
OG0009153		GBNXB_000739-T1
OG0009154		GBNXB_000740-T1
OG0009155		GBNXB_000743-T1
OG0009156		GBNXB_000744-T1
OG0009157		GBNXB_000745-T1
OG0009158		GBNXB_000746-T1
OG0009159		GBNXB_000747-T1
OG0009160		GBNXB_000748-T1
OG0009161		GBNXB_000753-T1
OG0009162		GBNXB_000755-T1
OG0009163		GBNXB_000757-T1
OG0009164		GBNXB_000758-T1
OG0009165		GBNXB_000759-T1
OG0009166		GBNXB_000760-T1
OG0009167		GBNXB_000761-T1
OG0009168		GBNXB_000763-T1
OG0009169		GBNXB_000765-T1
OG0009170		GBNXB_000766-T1
OG0009171		GBNXB_000767-T1
OG0009172		GBNXB_000769-T1
OG0009173		GBNXB_000771-T1
OG0009174		GBNXB_000772-T1
OG0009175		GBNXB_000774-T1
OG0009176		GBNXB_000783-T1
OG0009177		GBNXB_000785-T1
OG0009178		GBNXB_000787-T1
OG0009179		GBNXB_000789-T1
OG0009180		GBNXB_000791-T1
OG0009181		GBNXB_000792-T1
OG0009182		GBNXB_000793-T1
OG0009183		GBNXB_000794-T1
OG0009184		GBNXB_000800-T1
OG0009185		GBNXB_000801-T1
OG0009186		GBNXB_000803-T1
OG0009187		GBNXB_000807-T1
OG0009188		GBNXB_000808-T1
OG0009189		GBNXB_000809-T1
OG0009190		GBNXB_000810-T1
OG0009191		GBNXB_000817-T1
OG0009192		GBNXB_000820-T1
OG0009193		GBNXB_000822-T1
OG0009194		GBNXB_000824-T1
OG0009195		GBNXB_000825-T1
OG0009196		GBNXB_000826-T1
OG0009197		GBNXB_000829-T1
OG0009198		GBNXB_000831-T1
OG0009199		GBNXB_000832-T1
OG0009200		GBNXB_000833-T1
OG0009201		GBNXB_000835-T1
OG0009202		GBNXB_000840-T1
OG0009203		GBNXB_000841-T1
OG0009204		GBNXB_000842-T1
OG0009205		GBNXB_000843-T1
OG0009206		GBNXB_000848-T1
OG0009207		GBNXB_000850-T1
OG0009208		GBNXB_000852-T1
OG0009209		GBNXB_000855-T1
OG0009210		GBNXB_000856-T1
OG0009211		GBNXB_000857-T1
OG0009212		GBNXB_000858-T1
OG0009213		GBNXB_000860-T1
OG0009214		GBNXB_000863-T1
OG0009215		GBNXB_000865-T1
OG0009216		GBNXB_000867-T1
OG0009217		GBNXB_000868-T1
OG0009218		GBNXB_000869-T1
OG0009219		GBNXB_000870-T1
OG0009220		GBNXB_000871-T1
OG0009221		GBNXB_000872-T1
OG0009222		GBNXB_000873-T1
OG0009223		GBNXB_000874-T1
OG0009224		GBNXB_000875-T1
OG0009225		GBNXB_000877-T1
OG0009226		GBNXB_000878-T1
OG0009227		GBNXB_000879-T1
OG0009228		GBNXB_000880-T1
OG0009229		GBNXB_000881-T1
OG0009230		GBNXB_000882-T1
OG0009231		GBNXB_000883-T1
OG0009232		GBNXB_000884-T1
OG0009233		GBNXB_000887-T1
OG0009234		GBNXB_000888-T1
OG0009235		GBNXB_000889-T1
OG0009236		GBNXB_000890-T1
OG0009237		GBNXB_000892-T1
OG0009238		GBNXB_000893-T1
OG0009239		GBNXB_000895-T1
OG0009240		GBNXB_000896-T1
OG0009241		GBNXB_000897-T1
OG0009242		GBNXB_000898-T1
OG0009243		GBNXB_000899-T1
OG0009244		GBNXB_000900-T1
OG0009245		GBNXB_000901-T1
OG0009246		GBNXB_000904-T1
OG0009247		GBNXB_000911-T1
OG0009248		GBNXB_000914-T1
OG0009249		GBNXB_000918-T1
OG0009250		GBNXB_000921-T1
OG0009251		GBNXB_000923-T1
OG0009252		GBNXB_000924-T1
OG0009253		GBNXB_000925-T1
OG0009254		GBNXB_000926-T1
OG0009255		GBNXB_000927-T1
OG0009256		GBNXB_000928-T1
OG0009257		GBNXB_000929-T1
OG0009258		GBNXB_000930-T1
OG0009259		GBNXB_000931-T1
OG0009260		GBNXB_000933-T1
OG0009261		GBNXB_000935-T1
OG0009262		GBNXB_000936-T1
OG0009263		GBNXB_000937-T1
OG0009264		GBNXB_000938-T1
OG0009265		GBNXB_000939-T1
OG0009266		GBNXB_000941-T1
OG0009267		GBNXB_000942-T1
OG0009268		GBNXB_000944-T1
OG0009269		GBNXB_000945-T1
OG0009270		GBNXB_000947-T1
OG0009271		GBNXB_000949-T1
OG0009272		GBNXB_000950-T1
OG0009273		GBNXB_000951-T1
OG0009274		GBNXB_000952-T1
OG0009275		GBNXB_000953-T1
OG0009276		GBNXB_000954-T1
OG0009277		GBNXB_000958-T1
OG0009278		GBNXB_000960-T1
OG0009279		GBNXB_000962-T1
OG0009280		GBNXB_000964-T1
OG0009281		GBNXB_000965-T1
OG0009282		GBNXB_000970-T1
OG0009283		GBNXB_000974-T1
OG0009284		GBNXB_000975-T1
OG0009285		GBNXB_000976-T1
OG0009286		GBNXB_000977-T1
OG0009287		GBNXB_000978-T1
OG0009288		GBNXB_000979-T1
OG0009289		GBNXB_000987-T1
OG0009290		GBNXB_000988-T1
OG0009291		GBNXB_000989-T1
OG0009292		GBNXB_000990-T1
OG0009293		GBNXB_000992-T1
OG0009294		GBNXB_000993-T1
OG0009295		GBNXB_000996-T1
OG0009296		GBNXB_000998-T1
OG0009297		GBNXB_001000-T1
OG0009298		GBNXB_001001-T1
OG0009299		GBNXB_001002-T1
OG0009300		GBNXB_001003-T1
OG0009301		GBNXB_001004-T1
OG0009302		GBNXB_001005-T1
OG0009303		GBNXB_001010-T1
OG0009304		GBNXB_001011-T1
OG0009305		GBNXB_001012-T1
OG0009306		GBNXB_001013-T1
OG0009307		GBNXB_001014-T1
OG0009308		GBNXB_001015-T1
OG0009309		GBNXB_001017-T1
OG0009310		GBNXB_001019-T1
OG0009311		GBNXB_001021-T1
OG0009312		GBNXB_001022-T1
OG0009313		GBNXB_001024-T1
OG0009314		GBNXB_001025-T1
OG0009315		GBNXB_001026-T1
OG0009316		GBNXB_001027-T1
OG0009317		GBNXB_001028-T1
OG0009318		GBNXB_001029-T1
OG0009319		GBNXB_001030-T1
OG0009320		GBNXB_001035-T1
OG0009321		GBNXB_001036-T1
OG0009322		GBNXB_001037-T1
OG0009323		GBNXB_001039-T1
OG0009324		GBNXB_001040-T1
OG0009325		GBNXB_001041-T1
OG0009326		GBNXB_001043-T1
OG0009327		GBNXB_001044-T1
OG0009328		GBNXB_001048-T1
OG0009329		GBNXB_001049-T1
OG0009330		GBNXB_001051-T1
OG0009331		GBNXB_001053-T1
OG0009332		GBNXB_001054-T1
OG0009333		GBNXB_001055-T1
OG0009334		GBNXB_001056-T1
OG0009335		GBNXB_001060-T1
OG0009336		GBNXB_001063-T1
OG0009337		GBNXB_001065-T1
OG0009338		GBNXB_001068-T1
OG0009339		GBNXB_001069-T1
OG0009340		GBNXB_001071-T1
OG0009341		GBNXB_001073-T1
OG0009342		GBNXB_001074-T1
OG0009343		GBNXB_001075-T1
OG0009344		GBNXB_001080-T1
OG0009345		GBNXB_001088-T1
OG0009346		GBNXB_001097-T1
OG0009347		GBNXB_001099-T1
OG0009348		GBNXB_001102-T1
OG0009349		GBNXB_001103-T1
OG0009350		GBNXB_001104-T1
OG0009351		GBNXB_001109-T1
OG0009352		GBNXB_001115-T1
OG0009353		GBNXB_001116-T1
OG0009354		GBNXB_001117-T1
OG0009355		GBNXB_001120-T1
OG0009356		GBNXB_001128-T1
OG0009357		GBNXB_001130-T1
OG0009358		GBNXB_001132-T1
OG0009359		GBNXB_001133-T1
OG0009360		GBNXB_001135-T1
OG0009361		GBNXB_001138-T1
OG0009362		GBNXB_001140-T1
OG0009363		GBNXB_001141-T1
OG0009364		GBNXB_001147-T1
OG0009365		GBNXB_001157-T1
OG0009366		GBNXB_001162-T1
OG0009367		GBNXB_001168-T1
OG0009368		GBNXB_001173-T1
OG0009369		GBNXB_001181-T1
OG0009370		GBNXB_001182-T1
OG0009371		GBNXB_001183-T1
OG0009372		GBNXB_001184-T1
OG0009373		GBNXB_001185-T1
OG0009374		GBNXB_001187-T1
OG0009375		GBNXB_001188-T1
OG0009376		GBNXB_001190-T1
OG0009377		GBNXB_001193-T1
OG0009378		GBNXB_001194-T1
OG0009379		GBNXB_001197-T1
OG0009380		GBNXB_001200-T1
OG0009381		GBNXB_001201-T1
OG0009382		GBNXB_001202-T1
OG0009383		GBNXB_001203-T1
OG0009384		GBNXB_001204-T1
OG0009385		GBNXB_001205-T1
OG0009386		GBNXB_001206-T1
OG0009387		GBNXB_001207-T1
OG0009388		GBNXB_001208-T1
OG0009389		GBNXB_001209-T1
OG0009390		GBNXB_001210-T1
OG0009391		GBNXB_001211-T1
OG0009392		GBNXB_001212-T1
OG0009393		GBNXB_001213-T1
OG0009394		GBNXB_001214-T1
OG0009395		GBNXB_001215-T1
OG0009396		GBNXB_001216-T1
OG0009397		GBNXB_001218-T1
OG0009398		GBNXB_001219-T1
OG0009399		GBNXB_001220-T1
OG0009400		GBNXB_001221-T1
OG0009401		GBNXB_001222-T1
OG0009402		GBNXB_001223-T1
OG0009403		GBNXB_001224-T1
OG0009404		GBNXB_001225-T1
OG0009405		GBNXB_001226-T1
OG0009406		GBNXB_001227-T1
OG0009407		GBNXB_001228-T1
OG0009408		GBNXB_001229-T1
OG0009409		GBNXB_001230-T1
OG0009410		GBNXB_001231-T1
OG0009411		GBNXB_001232-T1
OG0009412		GBNXB_001233-T1
OG0009413		GBNXB_001234-T1
OG0009414		GBNXB_001237-T1
OG0009415		GBNXB_001238-T1
OG0009416		GBNXB_001240-T1
OG0009417		GBNXB_001243-T1
OG0009418		GBNXB_001246-T1
OG0009419		GBNXB_001247-T1
OG0009420		GBNXB_001251-T1
OG0009421		GBNXB_001252-T1
OG0009422		GBNXB_001253-T1
OG0009423		GBNXB_001256-T1
OG0009424		GBNXB_001257-T1
OG0009425		GBNXB_001259-T1
OG0009426		GBNXB_001260-T1
OG0009427		GBNXB_001261-T1
OG0009428		GBNXB_001262-T1
OG0009429		GBNXB_001263-T1
OG0009430		GBNXB_001264-T1
OG0009431		GBNXB_001265-T1
OG0009432		GBNXB_001266-T1
OG0009433		GBNXB_001267-T1
OG0009434		GBNXB_001268-T1
OG0009435		GBNXB_001269-T1
OG0009436		GBNXB_001270-T1
OG0009437		GBNXB_001271-T1
OG0009438		GBNXB_001272-T1
OG0009439		GBNXB_001273-T1
OG0009440		GBNXB_001275-T1
OG0009441		GBNXB_001281-T1
OG0009442		GBNXB_001285-T1
OG0009443		GBNXB_001287-T1
OG0009444		GBNXB_001290-T1
OG0009445		GBNXB_001291-T1
OG0009446		GBNXB_001294-T1
OG0009447		GBNXB_001295-T1
OG0009448		GBNXB_001296-T1
OG0009449		GBNXB_001297-T1
OG0009450		GBNXB_001298-T1
OG0009451		GBNXB_001300-T1
OG0009452		GBNXB_001304-T1
OG0009453		GBNXB_001305-T1
OG0009454		GBNXB_001306-T1
OG0009455		GBNXB_001307-T1
OG0009456		GBNXB_001308-T1
OG0009457		GBNXB_001309-T1
OG0009458		GBNXB_001310-T1
OG0009459		GBNXB_001311-T1
OG0009460		GBNXB_001312-T1
OG0009461		GBNXB_001313-T1
OG0009462		GBNXB_001316-T1
OG0009463		GBNXB_001318-T1
OG0009464		GBNXB_001320-T1
OG0009465		GBNXB_001326-T1
OG0009466		GBNXB_001327-T1
OG0009467		GBNXB_001330-T1
OG0009468		GBNXB_001336-T1
OG0009469		GBNXB_001342-T1
OG0009470		GBNXB_001344-T1
OG0009471		GBNXB_001353-T1
OG0009472		GBNXB_001354-T1
OG0009473		GBNXB_001357-T1
OG0009474		GBNXB_001358-T1
OG0009475		GBNXB_001359-T1
OG0009476		GBNXB_001360-T1
OG0009477		GBNXB_001361-T1
OG0009478		GBNXB_001362-T1
OG0009479		GBNXB_001366-T1
OG0009480		GBNXB_001368-T1
OG0009481		GBNXB_001369-T1
OG0009482		GBNXB_001371-T1
OG0009483		GBNXB_001372-T1
OG0009484		GBNXB_001373-T1
OG0009485		GBNXB_001375-T1
OG0009486		GBNXB_001377-T1
OG0009487		GBNXB_001381-T1
OG0009488		GBNXB_001382-T1
OG0009489		GBNXB_001384-T1
OG0009490		GBNXB_001385-T1
OG0009491		GBNXB_001386-T1
OG0009492		GBNXB_001387-T1
OG0009493		GBNXB_001388-T1
OG0009494		GBNXB_001389-T1
OG0009495		GBNXB_001390-T1
OG0009496		GBNXB_001391-T1
OG0009497		GBNXB_001392-T1
OG0009498		GBNXB_001393-T1
OG0009499		GBNXB_001394-T1
OG0009500		GBNXB_001399-T1
OG0009501		GBNXB_001400-T1
OG0009502		GBNXB_001401-T1
OG0009503		GBNXB_001402-T1
OG0009504		GBNXB_001403-T1
OG0009505		GBNXB_001404-T1
OG0009506		GBNXB_001406-T1
OG0009507		GBNXB_001407-T1
OG0009508		GBNXB_001410-T1
OG0009509		GBNXB_001411-T1
OG0009510		GBNXB_001412-T1
OG0009511		GBNXB_001413-T1
OG0009512		GBNXB_001415-T1
OG0009513		GBNXB_001417-T1
OG0009514		GBNXB_001420-T1
OG0009515		GBNXB_001424-T1
OG0009516		GBNXB_001425-T1
OG0009517		GBNXB_001429-T1
OG0009518		GBNXB_001437-T1
OG0009519		GBNXB_001438-T1
OG0009520		GBNXB_001439-T1
OG0009521		GBNXB_001440-T1
OG0009522		GBNXB_001441-T1
OG0009523		GBNXB_001442-T1
OG0009524		GBNXB_001443-T1
OG0009525		GBNXB_001445-T1
OG0009526		GBNXB_001446-T1
OG0009527		GBNXB_001447-T1
OG0009528		GBNXB_001448-T1
OG0009529		GBNXB_001449-T1
OG0009530		GBNXB_001451-T1
OG0009531		GBNXB_001452-T1
OG0009532		GBNXB_001453-T1
OG0009533		GBNXB_001454-T1
OG0009534		GBNXB_001456-T1
OG0009535		GBNXB_001457-T1
OG0009536		GBNXB_001458-T1
OG0009537		GBNXB_001459-T1
OG0009538		GBNXB_001460-T1
OG0009539		GBNXB_001461-T1
OG0009540		GBNXB_001462-T1
OG0009541		GBNXB_001463-T1
OG0009542		GBNXB_001464-T1
OG0009543		GBNXB_001466-T1
OG0009544		GBNXB_001467-T1
OG0009545		GBNXB_001468-T1
OG0009546		GBNXB_001469-T1
OG0009547		GBNXB_001470-T1
OG0009548		GBNXB_001471-T1
OG0009549		GBNXB_001473-T1
OG0009550		GBNXB_001475-T1
OG0009551		GBNXB_001476-T1
OG0009552		GBNXB_001477-T1
OG0009553		GBNXB_001479-T1
OG0009554		GBNXB_001480-T1
OG0009555		GBNXB_001481-T1
OG0009556		GBNXB_001483-T1
OG0009557		GBNXB_001484-T1
OG0009558		GBNXB_001485-T1
OG0009559		GBNXB_001486-T1
OG0009560		GBNXB_001488-T1
OG0009561		GBNXB_001489-T1
OG0009562		GBNXB_001490-T1
OG0009563		GBNXB_001491-T1
OG0009564		GBNXB_001492-T1
OG0009565		GBNXB_001496-T1
OG0009566		GBNXB_001497-T1
OG0009567		GBNXB_001499-T1
OG0009568		GBNXB_001500-T1
OG0009569		GBNXB_001501-T1
OG0009570		GBNXB_001502-T1
OG0009571		GBNXB_001504-T1
OG0009572		GBNXB_001505-T1
OG0009573		GBNXB_001506-T1
OG0009574		GBNXB_001507-T1
OG0009575		GBNXB_001508-T1
OG0009576		GBNXB_001509-T1
OG0009577		GBNXB_001510-T1
OG0009578		GBNXB_001511-T1
OG0009579		GBNXB_001512-T1
OG0009580		GBNXB_001513-T1
OG0009581		GBNXB_001514-T1
OG0009582		GBNXB_001515-T1
OG0009583		GBNXB_001516-T1
OG0009584		GBNXB_001518-T1
OG0009585		GBNXB_001519-T1
OG0009586		GBNXB_001521-T1
OG0009587		GBNXB_001522-T1
OG0009588		GBNXB_001523-T1
OG0009589		GBNXB_001524-T1
