	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0004440	GBNWG_001365-T1	
OG0004441	GBNWG_001366-T1	
OG0004442	GBNWG_001367-T1	
OG0004443	GBNWG_001373-T1	
OG0004444	GBNWG_001375-T1	
OG0004445	GBNWG_001377-T1	
OG0004446	GBNWG_001380-T1	
OG0004447	GBNWG_001382-T1	
OG0004448	GBNWG_001383-T1	
OG0004449	GBNWG_001384-T1	
OG0004450	GBNWG_001386-T1	
OG0004451	GBNWG_001387-T1	
OG0004452	GBNWG_001389-T1	
OG0004453	GBNWG_001390-T1	
OG0004454	GBNWG_001395-T1	
OG0004455	GBNWG_001397-T1	
OG0004456	GBNWG_001398-T1	
OG0004457	GBNWG_001401-T1	
OG0004458	GBNWG_001404-T1	
OG0004459	GBNWG_001407-T1	
OG0004460	GBNWG_001408-T1	
OG0004461	GBNWG_001409-T1	
OG0004462	GBNWG_001411-T1	
OG0004463	GBNWG_001412-T1	
OG0004464	GBNWG_001415-T1	
OG0004465	GBNWG_001416-T1	
OG0004466	GBNWG_001419-T1	
OG0004467	GBNWG_001420-T1	
OG0004468	GBNWG_001422-T1	
OG0004469	GBNWG_001423-T1	
OG0004470	GBNWG_001424-T1	
OG0004471	GBNWG_001426-T1	
OG0004472	GBNWG_001430-T1	
OG0004473	GBNWG_001431-T1	
OG0004474	GBNWG_001433-T1	
OG0004475	GBNWG_001434-T1	
OG0004476	GBNWG_001436-T1	
OG0004477	GBNWG_001437-T1	
OG0004478	GBNWG_001439-T1	
OG0004479	GBNWG_001440-T1	
OG0004480	GBNWG_001448-T1	
OG0004481	GBNWG_001449-T1	
OG0004482	GBNWG_001450-T1	
OG0004483	GBNWG_001452-T1	
OG0004484	GBNWG_001453-T1	
OG0004485	GBNWG_001457-T1	
OG0004486	GBNWG_001458-T1	
OG0004487	GBNWG_001459-T1	
OG0004488	GBNWG_001461-T1	
OG0004489	GBNWG_001464-T1	
OG0004490	GBNWG_001466-T1	
OG0004491	GBNWG_001467-T1	
OG0004492	GBNWG_001472-T1	
OG0004493	GBNWG_001477-T1	
OG0004494	GBNWG_001478-T1	
OG0004495	GBNWG_001479-T1	
OG0004496	GBNWG_001482-T1	
OG0004497	GBNWG_001489-T1	
OG0004498	GBNWG_001491-T1	
OG0004499	GBNWG_001492-T1	
OG0004500	GBNWG_001494-T1	
OG0004501	GBNWG_001496-T1	
OG0004502	GBNWG_001497-T1	
OG0004503	GBNWG_001498-T1	
OG0004504	GBNWG_001499-T1	
OG0004505	GBNWG_001500-T1	
OG0004506	GBNWG_001502-T1	
OG0004507	GBNWG_001504-T1	
OG0004508	GBNWG_001511-T1	
OG0004509	GBNWG_001513-T1	
OG0004510	GBNWG_001514-T1	
OG0004511	GBNWG_001517-T1	
OG0004512	GBNWG_001518-T1	
OG0004513	GBNWG_001521-T1	
OG0004514	GBNWG_001522-T1	
OG0004515	GBNWG_001523-T1	
OG0004516	GBNWG_001524-T1	
OG0004517	GBNWG_001525-T1	
OG0004518	GBNWG_001526-T1	
OG0004519	GBNWG_001527-T1	
OG0004520	GBNWG_001529-T1	
OG0004521	GBNWG_001530-T1	
OG0004522	GBNWG_001531-T1	
OG0004523	GBNWG_001532-T1	
OG0004524	GBNWG_001533-T1	
OG0004525	GBNWG_001534-T1	
OG0004526	GBNWG_001536-T1	
OG0004527	GBNWG_001537-T1	
OG0004528	GBNWG_001538-T1	
OG0004529	GBNWG_001539-T1	
OG0004530	GBNWG_001541-T1	
OG0004531	GBNWG_001542-T1	
OG0004532	GBNWG_001543-T1	
OG0004533	GBNWG_001544-T1	
OG0004534	GBNWG_001545-T1	
OG0004535	GBNWG_001547-T1	
OG0004536	GBNWG_001549-T1	
OG0004537	GBNWG_001553-T1	
OG0004538	GBNWG_001557-T1	
OG0004539	GBNWG_001558-T1	
OG0004540	GBNWG_001559-T1	
OG0004541	GBNWG_001561-T1	
OG0004542	GBNWG_001563-T1	
OG0004543	GBNWG_001564-T1	
OG0004544	GBNWG_001567-T1	
OG0004545	GBNWG_001568-T1	
OG0004546	GBNWG_001569-T1	
OG0004547	GBNWG_001570-T1	
OG0004548	GBNWG_001571-T1	
OG0004549	GBNWG_001572-T1	
OG0004550	GBNWG_001573-T1	
OG0004551	GBNWG_001574-T1	
OG0004552	GBNWG_001575-T1	
OG0004553	GBNWG_001576-T1	
OG0004554	GBNWG_001577-T1	
OG0004555	GBNWG_001579-T1	
OG0004556	GBNWG_001581-T1	
OG0004557	GBNWG_001582-T1	
OG0004558	GBNWG_001583-T1	
OG0004559	GBNWG_001585-T1	
OG0004560	GBNWG_001586-T1	
OG0004561	GBNWG_001591-T1	
OG0004562	GBNWG_001593-T1	
OG0004563	GBNWG_001596-T1	
OG0004564	GBNWG_001597-T1	
OG0004565	GBNWG_001598-T1	
OG0004566	GBNWG_001603-T1	
OG0004567	GBNWG_001605-T1	
OG0004568	GBNWG_001607-T1	
OG0004569	GBNWG_001611-T1	
OG0004570	GBNWG_001612-T1	
OG0004571	GBNWG_001613-T1	
OG0004572	GBNWG_001614-T1	
OG0004573	GBNWG_001615-T1	
OG0004574	GBNWG_001617-T1	
OG0004575	GBNWG_001618-T1	
OG0004576	GBNWG_001619-T1	
OG0004577	GBNWG_001620-T1	
OG0004578	GBNWG_001621-T1	
OG0004579	GBNWG_001622-T1	
OG0004580	GBNWG_001623-T1	
OG0004581	GBNWG_001624-T1	
OG0004582	GBNWG_001626-T1	
OG0004583	GBNWG_001627-T1	
OG0004584	GBNWG_001629-T1	
OG0004585	GBNWG_001634-T1	
OG0004586	GBNWG_001636-T1	
OG0004587	GBNWG_001637-T1	
OG0004588	GBNWG_001638-T1	
OG0004589	GBNWG_001639-T1	
OG0004590	GBNWG_001640-T1	
OG0004591	GBNWG_001645-T1	
OG0004592	GBNWG_001646-T1	
OG0004593	GBNWG_001650-T1	
OG0004594	GBNWG_001652-T1	
OG0004595	GBNWG_001654-T1	
OG0004596	GBNWG_001655-T1	
OG0004597	GBNWG_001656-T1	
OG0004598	GBNWG_001657-T1	
OG0004599	GBNWG_001659-T1	
OG0004600	GBNWG_001660-T1	
OG0004601	GBNWG_001661-T1	
OG0004602	GBNWG_001662-T1	
OG0004603	GBNWG_001664-T1	
OG0004604	GBNWG_001666-T1	
OG0004605	GBNWG_001667-T1	
OG0004606	GBNWG_001668-T1	
OG0004607	GBNWG_001669-T1	
OG0004608	GBNWG_001672-T1	
OG0004609	GBNWG_001673-T1	
OG0004610	GBNWG_001674-T1	
OG0004611	GBNWG_001675-T1	
OG0004612	GBNWG_001677-T1	
OG0004613	GBNWG_001678-T1	
OG0004614	GBNWG_001680-T1	
OG0004615	GBNWG_001682-T1	
OG0004616	GBNWG_001683-T1	
OG0004617	GBNWG_001684-T1	
OG0004618	GBNWG_001685-T1	
OG0004619	GBNWG_001689-T1	
OG0004620	GBNWG_001690-T1	
OG0004621	GBNWG_001692-T1	
OG0004622	GBNWG_001694-T1	
OG0004623	GBNWG_001695-T1	
OG0004624	GBNWG_001697-T1	
OG0004625	GBNWG_001698-T1	
OG0004626	GBNWG_001705-T1	
OG0004627	GBNWG_001707-T1	
OG0004628	GBNWG_001710-T1	
OG0004629	GBNWG_001713-T1	
OG0004630	GBNWG_001714-T1	
OG0004631	GBNWG_001715-T1	
OG0004632	GBNWG_001716-T1	
OG0004633	GBNWG_001717-T1	
OG0004634	GBNWG_001719-T1	
OG0004635	GBNWG_001722-T1	
OG0004636	GBNWG_001724-T1	
OG0004637	GBNWG_001725-T1	
OG0004638	GBNWG_001726-T1	
OG0004639	GBNWG_001727-T1	
OG0004640	GBNWG_001728-T1	
OG0004641	GBNWG_001729-T1	
OG0004642	GBNWG_001731-T1	
OG0004643	GBNWG_001732-T1	
OG0004644	GBNWG_001733-T1	
OG0004645	GBNWG_001734-T1	
OG0004646	GBNWG_001738-T1	
OG0004647	GBNWG_001740-T1	
OG0004648	GBNWG_001741-T1	
OG0004649	GBNWG_001744-T1	
OG0004650	GBNWG_001745-T1	
OG0004651	GBNWG_001748-T1	
OG0004652	GBNWG_001754-T1	
OG0004653	GBNWG_001755-T1	
OG0004654	GBNWG_001756-T1	
OG0004655	GBNWG_001757-T1	
OG0004656	GBNWG_001758-T1	
OG0004657	GBNWG_001765-T1	
OG0004658	GBNWG_001766-T1	
OG0004659	GBNWG_001767-T1	
OG0004660	GBNWG_001769-T1	
OG0004661	GBNWG_001773-T1	
OG0004662	GBNWG_001775-T1	
OG0004663	GBNWG_001777-T1	
OG0004664	GBNWG_001778-T1	
OG0004665	GBNWG_001779-T1	
OG0004666	GBNWG_001780-T1	
OG0004667	GBNWG_001781-T1	
OG0004668	GBNWG_001797-T1	
OG0004669	GBNWG_001799-T1	
OG0004670	GBNWG_001809-T1	
OG0004671	GBNWG_001812-T1	
OG0004672	GBNWG_001814-T1	
OG0004673	GBNWG_001816-T1	
OG0004674	GBNWG_001817-T1	
OG0004675	GBNWG_001818-T1	
OG0004676	GBNWG_001819-T1	
OG0004677	GBNWG_001821-T1	
OG0004678	GBNWG_001822-T1	
OG0004679	GBNWG_001823-T1	
OG0004680	GBNWG_001825-T1	
OG0004681	GBNWG_001826-T1	
OG0004682	GBNWG_001828-T1	
OG0004683	GBNWG_001829-T1	
OG0004684	GBNWG_001830-T1	
OG0004685	GBNWG_001833-T1	
OG0004686	GBNWG_001836-T1	
OG0004687	GBNWG_001837-T1	
OG0004688	GBNWG_001838-T1	
OG0004689	GBNWG_001839-T1	
OG0004690	GBNWG_001840-T1	
OG0004691	GBNWG_001841-T1	
OG0004692	GBNWG_001845-T1	
OG0004693	GBNWG_001846-T1	
OG0004694	GBNWG_001851-T1	
OG0004695	GBNWG_001853-T1	
OG0004696	GBNWG_001857-T1	
OG0004697	GBNWG_001858-T1	
OG0004698	GBNWG_001859-T1	
OG0004699	GBNWG_001860-T1	
OG0004700	GBNWG_001861-T1	
OG0004701	GBNWG_001864-T1	
OG0004702	GBNWG_001866-T1	
OG0004703	GBNWG_001871-T1	
OG0004704	GBNWG_001872-T1	
OG0004705	GBNWG_001873-T1	
OG0004706	GBNWG_001875-T1	
OG0004707	GBNWG_001876-T1	
OG0004708	GBNWG_001880-T1	
OG0004709	GBNWG_001887-T1	
OG0004710	GBNWG_001888-T1	
OG0004711	GBNWG_001889-T1	
OG0004712	GBNWG_001890-T1	
OG0004713	GBNWG_001908-T1	
OG0004714	GBNWG_001909-T1	
OG0004715	GBNWG_001910-T1	
OG0004716	GBNWG_001911-T1	
OG0004717	GBNWG_001913-T1	
OG0004718	GBNWG_001917-T1	
OG0004719	GBNWG_001918-T1	
OG0004720	GBNWG_001919-T1	
OG0004721	GBNWG_001920-T1	
OG0004722	GBNWG_001921-T1	
OG0004723	GBNWG_001922-T1	
OG0004724	GBNWG_001930-T1	
OG0004725	GBNWG_001932-T1	
OG0004726	GBNWG_001933-T1	
OG0004727	GBNWG_001938-T1	
OG0004728	GBNWG_001939-T1	
OG0004729	GBNWG_001940-T1	
OG0004730	GBNWG_001941-T1	
OG0004731	GBNWG_001943-T1	
OG0004732	GBNWG_001945-T1	
OG0004733	GBNWG_001948-T1	
OG0004734	GBNWG_001952-T1	
OG0004735	GBNWG_001953-T1	
OG0004736	GBNWG_001954-T1	
OG0004737	GBNWG_001955-T1	
OG0004738	GBNWG_001956-T1	
OG0004739	GBNWG_001962-T1	
OG0004740	GBNWG_001965-T1	
OG0004741	GBNWG_001966-T1	
OG0004742	GBNWG_001971-T1	
OG0004743	GBNWG_001972-T1	
OG0004744	GBNWG_001973-T1	
OG0004745	GBNWG_001974-T1	
OG0004746	GBNWG_001975-T1	
OG0004747	GBNWG_001976-T1	
OG0004748	GBNWG_001977-T1	
OG0004749	GBNWG_001980-T1	
OG0004750	GBNWG_001981-T1	
OG0004751	GBNWG_001983-T1	
OG0004752	GBNWG_001984-T1	
OG0004753	GBNWG_001988-T1	
OG0004754	GBNWG_001989-T1	
OG0004755	GBNWG_001994-T1	
OG0004756	GBNWG_001995-T1	
OG0004757	GBNWG_001998-T1	
OG0004758	GBNWG_002000-T1	
OG0004759	GBNWG_002001-T1	
OG0004760	GBNWG_002003-T1	
OG0004761	GBNWG_002004-T1	
OG0004762	GBNWG_002005-T1	
OG0004763	GBNWG_002008-T1	
OG0004764	GBNWG_002010-T1	
OG0004765	GBNWG_002011-T1	
OG0004766	GBNWG_002012-T1	
OG0004767	GBNWG_002013-T1	
OG0004768	GBNWG_002015-T1	
OG0004769	GBNWG_002017-T1	
OG0004770	GBNWG_002019-T1	
OG0004771	GBNWG_002026-T1	
OG0004772	GBNWG_002027-T1	
OG0004773	GBNWG_002028-T1	
OG0004774	GBNWG_002029-T1	
OG0004775	GBNWG_002030-T1	
OG0004776	GBNWG_002031-T1	
OG0004777	GBNWG_002033-T1	
OG0004778	GBNWG_002036-T1	
OG0004779	GBNWG_002037-T1	
OG0004780	GBNWG_002038-T1	
OG0004781	GBNWG_002042-T1	
OG0004782	GBNWG_002043-T1	
OG0004783	GBNWG_002044-T1	
OG0004784	GBNWG_002046-T1	
OG0004785	GBNWG_002048-T1	
OG0004786	GBNWG_002050-T1	
OG0004787	GBNWG_002055-T1	
OG0004788	GBNWG_002056-T1	
OG0004789	GBNWG_002057-T1	
OG0004790	GBNWG_002058-T1	
OG0004791	GBNWG_002059-T1	
OG0004792	GBNWG_002060-T1	
OG0004793	GBNWG_002061-T1	
OG0004794	GBNWG_002062-T1	
OG0004795	GBNWG_002063-T1	
OG0004796	GBNWG_002067-T1	
OG0004797	GBNWG_002068-T1	
OG0004798	GBNWG_002070-T1	
OG0004799	GBNWG_002072-T1	
OG0004800	GBNWG_002073-T1	
OG0004801	GBNWG_002075-T1	
OG0004802	GBNWG_002076-T1	
OG0004803	GBNWG_002077-T1	
OG0004804	GBNWG_002081-T1	
OG0004805	GBNWG_002082-T1	
OG0004806	GBNWG_002084-T1	
OG0004807	GBNWG_002085-T1	
OG0004808	GBNWG_002086-T1	
OG0004809	GBNWG_002087-T1	
OG0004810	GBNWG_002089-T1	
OG0004811	GBNWG_002090-T1	
OG0004812	GBNWG_002092-T1	
OG0004813	GBNWG_002093-T1	
OG0004814	GBNWG_002098-T1	
OG0004815	GBNWG_002099-T1	
OG0004816	GBNWG_002100-T1	
OG0004817	GBNWG_002101-T1	
OG0004818	GBNWG_002104-T1	
OG0004819	GBNWG_002105-T1	
OG0004820	GBNWG_002107-T1	
OG0004821	GBNWG_002108-T1	
OG0004822	GBNWG_002109-T1	
OG0004823	GBNWG_002113-T1	
OG0004824	GBNWG_002114-T1	
OG0004825	GBNWG_002115-T1	
OG0004826	GBNWG_002116-T1	
OG0004827	GBNWG_002119-T1	
OG0004828	GBNWG_002120-T1	
OG0004829	GBNWG_002121-T1	
OG0004830	GBNWG_002124-T1	
OG0004831	GBNWG_002128-T1	
OG0004832	GBNWG_002129-T1	
OG0004833	GBNWG_002131-T1	
OG0004834	GBNWG_002133-T1	
OG0004835	GBNWG_002134-T1	
OG0004836	GBNWG_002136-T1	
OG0004837	GBNWG_002139-T1	
OG0004838	GBNWG_002140-T1	
OG0004839	GBNWG_002143-T1	
OG0004840	GBNWG_002144-T1	
OG0004841	GBNWG_002146-T1	
OG0004842	GBNWG_002150-T1	
OG0004843	GBNWG_002153-T1	
OG0004844	GBNWG_002161-T1	
OG0004845	GBNWG_002162-T1	
OG0004846	GBNWG_002170-T1	
OG0004847	GBNWG_002171-T1	
OG0004848	GBNWG_002174-T1	
OG0004849	GBNWG_002175-T1	
OG0004850	GBNWG_002177-T1	
OG0004851	GBNWG_002178-T1	
OG0004852	GBNWG_002179-T1	
OG0004853	GBNWG_002181-T1	
OG0004854	GBNWG_002182-T1	
OG0004855	GBNWG_002184-T1	
OG0004856	GBNWG_002185-T1	
OG0004857	GBNWG_002188-T1	
OG0004858	GBNWG_002192-T1	
OG0004859	GBNWG_002196-T1	
OG0004860	GBNWG_002198-T1	
OG0004861	GBNWG_002200-T1	
OG0004862	GBNWG_002201-T1	
OG0004863	GBNWG_002203-T1	
OG0004864	GBNWG_002204-T1	
OG0004865	GBNWG_002206-T1	
OG0004866	GBNWG_002207-T1	
OG0004867	GBNWG_002208-T1	
OG0004868	GBNWG_002213-T1	
OG0004869	GBNWG_002215-T1	
OG0004870	GBNWG_002216-T1	
OG0004871	GBNWG_002217-T1	
OG0004872	GBNWG_002218-T1	
OG0004873	GBNWG_002219-T1	
OG0004874	GBNWG_002222-T1	
OG0004875	GBNWG_002224-T1	
OG0004876	GBNWG_002225-T1	
OG0004877	GBNWG_002226-T1	
OG0004878	GBNWG_002227-T1	
OG0004879	GBNWG_002229-T1	
OG0004880	GBNWG_002230-T1	
OG0004881	GBNWG_002231-T1	
OG0004882	GBNWG_002233-T1	
OG0004883	GBNWG_002237-T1	
OG0004884	GBNWG_002238-T1	
OG0004885	GBNWG_002240-T1	
OG0004886	GBNWG_002242-T1	
OG0004887	GBNWG_002245-T1	
OG0004888	GBNWG_002247-T1	
OG0004889	GBNWG_002252-T1	
OG0004890	GBNWG_002253-T1	
OG0004891	GBNWG_002254-T1	
OG0004892	GBNWG_002255-T1	
OG0004893	GBNWG_002256-T1	
OG0004894	GBNWG_002263-T1	
OG0004895	GBNWG_002264-T1	
OG0004896	GBNWG_002265-T1	
OG0004897	GBNWG_002266-T1	
OG0004898	GBNWG_002267-T1	
OG0004899	GBNWG_002268-T1	
OG0004900	GBNWG_002271-T1	
OG0004901	GBNWG_002272-T1	
OG0004902	GBNWG_002274-T1	
OG0004903	GBNWG_002275-T1	
OG0004904	GBNWG_002282-T1	
OG0004905	GBNWG_002287-T1	
OG0004906	GBNWG_002288-T1	
OG0004907	GBNWG_002290-T1	
OG0004908	GBNWG_002291-T1	
OG0004909	GBNWG_002292-T1	
OG0004910	GBNWG_002293-T1	
OG0004911	GBNWG_002295-T1	
OG0004912	GBNWG_002296-T1	
OG0004913	GBNWG_002297-T1	
OG0004914	GBNWG_002300-T1	
OG0004915	GBNWG_002301-T1	
OG0004916	GBNWG_002305-T1	
OG0004917	GBNWG_002306-T1	
OG0004918	GBNWG_002307-T1	
OG0004919	GBNWG_002308-T1	
OG0004920	GBNWG_002310-T1	
OG0004921	GBNWG_002311-T1	
OG0004922	GBNWG_002312-T1	
OG0004923	GBNWG_002313-T1	
OG0004924	GBNWG_002314-T1	
OG0004925	GBNWG_002315-T1	
OG0004926	GBNWG_002316-T1	
OG0004927	GBNWG_002317-T1	
OG0004928	GBNWG_002318-T1	
OG0004929	GBNWG_002319-T1	
OG0004930	GBNWG_002323-T1	
OG0004931	GBNWG_002325-T1	
OG0004932	GBNWG_002328-T1	
OG0004933	GBNWG_002331-T1	
OG0004934	GBNWG_002332-T1	
OG0004935	GBNWG_002333-T1	
OG0004936	GBNWG_002334-T1	
OG0004937	GBNWG_002335-T1	
OG0004938	GBNWG_002338-T1	
OG0004939	GBNWG_002339-T1	
OG0004940	GBNWG_002340-T1	
OG0004941	GBNWG_002341-T1	
OG0004942	GBNWG_002342-T1	
OG0004943	GBNWG_002343-T1	
OG0004944	GBNWG_002345-T1	
OG0004945	GBNWG_002346-T1	
OG0004946	GBNWG_002349-T1	
OG0004947	GBNWG_002351-T1	
OG0004948	GBNWG_002352-T1	
OG0004949	GBNWG_002354-T1	
OG0004950	GBNWG_002357-T1	
OG0004951	GBNWG_002358-T1	
OG0004952	GBNWG_002359-T1	
OG0004953	GBNWG_002360-T1	
OG0004954	GBNWG_002364-T1	
OG0004955	GBNWG_002365-T1	
OG0004956	GBNWG_002367-T1	
OG0004957	GBNWG_002368-T1	
OG0004958	GBNWG_002369-T1	
OG0004959	GBNWG_002373-T1	
OG0004960	GBNWG_002376-T1	
OG0004961	GBNWG_002379-T1	
OG0004962	GBNWG_002380-T1	
OG0004963	GBNWG_002381-T1	
OG0004964	GBNWG_002382-T1	
OG0004965	GBNWG_002391-T1	
OG0004966	GBNWG_002392-T1	
OG0004967	GBNWG_002398-T1	
OG0004968	GBNWG_002401-T1	
OG0004969	GBNWG_002402-T1	
OG0004970	GBNWG_002403-T1	
OG0004971	GBNWG_002404-T1	
OG0004972	GBNWG_002405-T1	
OG0004973	GBNWG_002406-T1	
OG0004974	GBNWG_002408-T1	
OG0004975	GBNWG_002409-T1	
OG0004976	GBNWG_002411-T1	
OG0004977	GBNWG_002413-T1	
OG0004978	GBNWG_002414-T1	
OG0004979	GBNWG_002416-T1	
OG0004980	GBNWG_002419-T1	
OG0004981	GBNWG_002420-T1	
OG0004982	GBNWG_002421-T1	
OG0004983	GBNWG_002423-T1	
OG0004984	GBNWG_002424-T1	
OG0004985	GBNWG_002426-T1	
OG0004986	GBNWG_002430-T1	
OG0004987	GBNWG_002434-T1	
OG0004988	GBNWG_002435-T1	
OG0004989	GBNWG_002436-T1	
OG0004990	GBNWG_002443-T1	
OG0004991	GBNWG_002446-T1	
OG0004992	GBNWG_002450-T1	
OG0004993	GBNWG_002453-T1	
OG0004994	GBNWG_002455-T1	
OG0004995	GBNWG_002458-T1	
OG0004996	GBNWG_002461-T1	
OG0004997	GBNWG_002462-T1	
OG0004998	GBNWG_002467-T1	
OG0004999	GBNWG_002468-T1	
OG0005000	GBNWG_002471-T1	
OG0005001	GBNWG_002472-T1	
OG0005002	GBNWG_002474-T1	
OG0005003	GBNWG_002475-T1	
OG0005004	GBNWG_002478-T1	
OG0005005	GBNWG_002479-T1	
OG0005006	GBNWG_002480-T1	
OG0005007	GBNWG_002481-T1	
OG0005008	GBNWG_002482-T1	
OG0005009	GBNWG_002483-T1	
OG0005010	GBNWG_002484-T1	
OG0005011	GBNWG_002485-T1	
OG0005012	GBNWG_002486-T1	
OG0005013	GBNWG_002487-T1	
OG0005014	GBNWG_002488-T1	
OG0005015	GBNWG_002489-T1	
OG0005016	GBNWG_002490-T1	
OG0005017	GBNWG_002491-T1	
OG0005018	GBNWG_002492-T1	
OG0005019	GBNWG_002493-T1	
OG0005020	GBNWG_002495-T1	
OG0005021	GBNWG_002498-T1	
OG0005022	GBNWG_002499-T1	
OG0005023	GBNWG_002501-T1	
OG0005024	GBNWG_002502-T1	
OG0005025	GBNWG_002503-T1	
OG0005026	GBNWG_002505-T1	
OG0005027	GBNWG_002506-T1	
OG0005028	GBNWG_002507-T1	
OG0005029	GBNWG_002509-T1	
OG0005030	GBNWG_002510-T1	
OG0005031	GBNWG_002511-T1	
OG0005032	GBNWG_002512-T1	
OG0005033	GBNWG_002516-T1	
OG0005034	GBNWG_002519-T1	
OG0005035	GBNWG_002520-T1	
OG0005036	GBNWG_002521-T1	
OG0005037	GBNWG_002522-T1	
OG0005038	GBNWG_002523-T1	
OG0005039	GBNWG_002524-T1	
OG0005040	GBNWG_002525-T1	
OG0005041	GBNWG_002526-T1	
OG0005042	GBNWG_002527-T1	
OG0005043	GBNWG_002528-T1	
OG0005044	GBNWG_002529-T1	
OG0005045	GBNWG_002530-T1	
OG0005046	GBNWG_002531-T1	
OG0005047	GBNWG_002533-T1	
OG0005048	GBNWG_002535-T1	
OG0005049	GBNWG_002538-T1	
OG0005050	GBNWG_002544-T1	
OG0005051	GBNWG_002546-T1	
OG0005052	GBNWG_002547-T1	
OG0005053	GBNWG_002548-T1	
OG0005054	GBNWG_002549-T1	
OG0005055	GBNWG_002550-T1	
OG0005056	GBNWG_002552-T1	
OG0005057	GBNWG_002553-T1	
OG0005058	GBNWG_002556-T1	
OG0005059	GBNWG_002557-T1	
OG0005060	GBNWG_002558-T1	
OG0005061	GBNWG_002559-T1	
OG0005062	GBNWG_002563-T1	
OG0005063	GBNWG_002564-T1	
OG0005064	GBNWG_002566-T1	
OG0005065	GBNWG_002567-T1	
OG0005066	GBNWG_002569-T1	
OG0005067	GBNWG_002570-T1	
OG0005068	GBNWG_002571-T1	
OG0005069	GBNWG_002572-T1	
OG0005070	GBNWG_002574-T1	
OG0005071	GBNWG_002575-T1	
OG0005072	GBNWG_002578-T1	
OG0005073	GBNWG_002580-T1	
OG0005074	GBNWG_002581-T1	
OG0005075	GBNWG_002582-T1	
OG0005076	GBNWG_002583-T1	
OG0005077	GBNWG_002587-T1	
OG0005078	GBNWG_002588-T1	
OG0005079	GBNWG_002589-T1	
OG0005080	GBNWG_002590-T1	
OG0005081	GBNWG_002591-T1	
OG0005082	GBNWG_002593-T1	
OG0005083	GBNWG_002594-T1	
OG0005084	GBNWG_002595-T1	
OG0005085	GBNWG_002596-T1	
OG0005086	GBNWG_002597-T1	
OG0005087	GBNWG_002598-T1	
OG0005088	GBNWG_002599-T1	
OG0005089	GBNWG_002600-T1	
OG0005090	GBNWG_002602-T1	
OG0005091	GBNWG_002606-T1	
OG0005092	GBNWG_002613-T1	
OG0005093	GBNWG_002614-T1	
OG0005094	GBNWG_002615-T1	
OG0005095	GBNWG_002616-T1	
OG0005096	GBNWG_002617-T1	
OG0005097	GBNWG_002618-T1	
OG0005098	GBNWG_002619-T1	
OG0005099	GBNWG_002620-T1	
OG0005100	GBNWG_002621-T1	
OG0005101	GBNWG_002622-T1	
OG0005102	GBNWG_002623-T1	
OG0005103	GBNWG_002624-T1	
OG0005104	GBNWG_002627-T1	
OG0005105	GBNWG_002628-T1	
OG0005106	GBNWG_002630-T1	
OG0005107	GBNWG_002634-T1	
OG0005108	GBNWG_002635-T1	
OG0005109	GBNWG_002637-T1	
OG0005110	GBNWG_002638-T1	
OG0005111	GBNWG_002641-T1	
OG0005112	GBNWG_002643-T1	
OG0005113	GBNWG_002644-T1	
OG0005114	GBNWG_002645-T1	
OG0005115	GBNWG_002646-T1	
OG0005116	GBNWG_002647-T1	
OG0005117	GBNWG_002648-T1	
OG0005118	GBNWG_002649-T1	
OG0005119	GBNWG_002650-T1	
OG0005120	GBNWG_002651-T1	
OG0005121	GBNWG_002652-T1	
OG0005122	GBNWG_002653-T1	
OG0005123	GBNWG_002654-T1	
OG0005124	GBNWG_002655-T1	
OG0005125	GBNWG_002656-T1	
OG0005126	GBNWG_002657-T1	
OG0005127	GBNWG_002658-T1	
OG0005128	GBNWG_002659-T1	
OG0005129	GBNWG_002663-T1	
OG0005130	GBNWG_002664-T1	
OG0005131	GBNWG_002666-T1	
OG0005132	GBNWG_002667-T1	
OG0005133	GBNWG_002668-T1	
OG0005134	GBNWG_002672-T1	
OG0005135	GBNWG_002673-T1	
OG0005136	GBNWG_002677-T1	
OG0005137	GBNWG_002685-T1	
OG0005138	GBNWG_002686-T1	
OG0005139	GBNWG_002688-T1	
OG0005140	GBNWG_002689-T1	
OG0005141	GBNWG_002690-T1	
OG0005142	GBNWG_002691-T1	
OG0005143	GBNWG_002692-T1	
OG0005144	GBNWG_002693-T1	
OG0005145	GBNWG_002694-T1	
OG0005146	GBNWG_002695-T1	
OG0005147	GBNWG_002698-T1	
OG0005148	GBNWG_002702-T1	
OG0005149	GBNWG_002703-T1	
OG0005150	GBNWG_002704-T1	
OG0005151	GBNWG_002706-T1	
OG0005152	GBNWG_002707-T1	
OG0005153	GBNWG_002709-T1	
OG0005154	GBNWG_002710-T1	
OG0005155	GBNWG_002713-T1	
OG0005156	GBNWG_002714-T1	
OG0005157	GBNWG_002715-T1	
OG0005158	GBNWG_002716-T1	
OG0005159	GBNWG_002717-T1	
OG0005160	GBNWG_002719-T1	
OG0005161	GBNWG_002720-T1	
OG0005162	GBNWG_002721-T1	
OG0005163	GBNWG_002722-T1	
OG0005164	GBNWG_002723-T1	
OG0005165	GBNWG_002724-T1	
OG0005166	GBNWG_002725-T1	
OG0005167	GBNWG_002728-T1	
OG0005168	GBNWG_002729-T1	
OG0005169	GBNWG_002733-T1	
OG0005170	GBNWG_002734-T1	
OG0005171	GBNWG_002735-T1	
OG0005172	GBNWG_002736-T1	
OG0005173	GBNWG_002737-T1	
